"COMID","totco2g_day","pred_total","totco2g_day_fill","pred_logw_m","stream_length_m","pred_stream_area_m2_fill"
"23809230",61295.626349589,130113.0703125,61295.626349589,0.591467047448659,135,526.947054868789
"23809232",269481.840821918,245072.234375,269481.840821918,0.412915661786689,3688,9544.9599744668
"23809234",58451.6183835616,77511.375,58451.6183835616,0.0379201619824942,1813,1977.32636929439
"23809236",3245425.88071233,3142096,3245425.88071233,1.0894208982395,745,9153.31891404553
"23809238",3628862.91041096,3421784.25,3628862.91041096,1.08576857046786,1807,22015.4184965456
"23809240",3512933.00547945,3257073,3512933.00547945,1.06798774541745,1021,11940.3146592544
"23809242",365275.091926027,784823.9375,365275.091926027,1.06318884297369,58,670.831614538197
"23809244",2225034.78821918,2060793.125,2225034.78821918,1.06035985566158,247,2838.2789001538
"23809246",NA,1506887.75,1506887.75,1.05783502140109,408,4661.23194914351
"23809248",3278192.32273973,2904982.75,3278192.32273973,1.04509397815202,1530,16973.7876426645
"23809250",446802.710958904,404154.875,446802.710958904,0.593775255523893,3425,13441.5165435384
"23809252",768.082523087671,3045.29467773438,768.082523087671,0.496638523304194,87,273.041094065655
"23809254",205298.806273973,192196.203125,205298.806273973,0.478839757906221,1563,4708.25989224709
"23809256",174351.129616438,168948.390625,174351.129616438,0.378343427980227,523,1249.45986343324
"23809258",158957.196410959,127840.953125,158957.196410959,0.313802333793452,2964,6103.64594661399
"23809260",NA,187636.953125,187636.953125,-0.166156091229053,251,170.859381271589
"23809262",1841093.91649315,2062248.625,1841093.91649315,1.00897742755901,602,6145.71203319306
"23809264",2239446.53835616,2254361.25,2239446.53835616,0.997733339219448,547,5441.61968211823
"23809266",2413902.71178082,2331427,2413902.71178082,0.993775808832231,1633,16097.6751049286
"23809268",2216755.04186301,2256870.75,2216755.04186301,0.986234336517102,621,6016.32230286067
"23809270",NA,1415180.5,1415180.5,0.980982755360801,127,1215.59657202431
"23809272",2424546.85726027,2435616.75,2424546.85726027,0.975211148541345,1073,10134.5436014283
"23809274",725835.596383562,1130315.625,725835.596383562,0.96778549211056,298,2766.93027504322
"23809276",NA,1206945.75,1206945.75,0.964500708706098,587,5409.38490153796
"23809278",NA,1252170.625,1252170.625,0.955063697408547,64,577.082308696478
"23809280",2196251.29561644,1956030.875,2196251.29561644,0.952467994972721,1755,15730.6731626161
"23809282",1052239.08460274,1026466.5625,1052239.08460274,0.838193146341975,1686,11615.7371128452
"23809284",1309165.28638356,1184097.875,1309165.28638356,0.825599252559544,1156,7736.9524790899
"23809286",1186255.43178082,1086475.25,1186255.43178082,0.811201356732858,703,4551.44488543106
"23809288",888945.285452055,909227.3125,888945.285452055,0.781518507376905,3235,19560.9835439143
"23809290",526492.260180822,547566.1875,526492.260180822,0.735461239859407,474,2577.75807462998
"23809292",897039.388767123,883643.5625,897039.388767123,0.724006049676981,863,4570.88826010564
"23809294",312496.94630137,282178.15625,312496.94630137,0.468979638696052,3732,10989.6125552691
"23809296",117094.503583562,147703.453125,117094.503583562,0.340800446735447,1637,3589.0722344219
"23809298",NA,32140.681640625,32140.681640625,0.236231239702525,175,301.525569625001
"23809300",NA,165625.265625,165625.265625,0.217666374837803,369,608.959740431948
"23809302",NA,-16836.8671875,0,0.187494694217419,1113,1713.5152874338
"23809304",560866.200575342,598100.8125,560866.200575342,0.723464069213466,186,983.934436712586
"23809306",724786.865589041,788636.6875,724786.865589041,0.719688968455696,555,2910.54439631028
"23809308",659851.703835616,634610.8125,659851.703835616,0.686435521213895,2017,9798.44974875252
"23809310",433975.27890411,538303.6875,433975.27890411,0.631935528715416,1536,6581.773607957
"23809312",478433.626849315,497917.15625,478433.626849315,0.581186409960625,601,2291.26883359965
"23809314",263068.195890411,350401.5,263068.195890411,0.563972449821051,152,557.011292406873
"23809316",298363.662821918,353786.53125,298363.662821918,0.546535572373766,415,1460.95422389151
"23809318",286278.765205479,369724.6875,286278.765205479,0.521309283672387,1355,4500.44178124995
"23809320",191605.767123288,306096.84375,191605.767123288,0.413968660831389,816,2116.23673090488
"23809322",194539.522191781,265261.5,194539.522191781,0.382721111242276,1165,2811.70619999894
"23809324",53201.3042712329,63616.3828125,53201.3042712329,0.220622487592021,1906,3167.70976870207
"23809326",4584294.37610959,4710644.5,4584294.37610959,1.24278799478938,3934,68805.5498299894
"23809328",4343676.54575342,4267787.5,4343676.54575342,1.23741420423772,1675,28935.2882011003
"23809330",964574.235731507,1127790.125,964574.235731507,1.23248551234697,331,5653.44402171289
"23809332",4227262.61852055,4071141,4227262.61852055,1.22725062480287,1967,33193.6251458005
"23809334",2758171.12763014,2954241.25,2758171.12763014,1.22469659108951,631,10585.7961692722
"23809336",4295076.4430137,4091172.25,4295076.4430137,1.22163535187193,3668,61103.638701508
"23809338",1098390.05321918,1246759.125,1098390.05321918,1.21400752087324,636,10410.2937957394
"23809340",1851374.02988219,1941532.375,1851374.02988219,1.20986342192052,796,12905.6010243343
"23809342",NA,1745958.75,1745958.75,1.20330013257238,293,4679.17924423698
"23809344",3707799.06016438,3544682.5,3707799.06016438,1.19367476670123,1520,23741.8755663948
"23809346",NA,782367.4375,782367.4375,1.18592006463195,183,2807.82712273655
"23809348",1670252.15564384,1669871.375,1670252.15564384,1.1858913540859,453,6950.08867455237
"23809350",722048.649057534,759189,722048.649057534,1.18567590998118,367,5627.85604538837
"23809352",3076451.36109863,2856145.25,3076451.36109863,1.18477603429977,1181,18072.8864014705
"23809354",1286776.98664932,1393953.25,1286776.98664932,1.12594587660099,260,3474.7384251846
"23809356",2913644.46369863,2846150.25,2913644.46369863,1.12450449676252,3463,46127.1489923066
"23809358",2707576.39393973,2614173,2707576.39393973,1.11800002539469,1082,14197.9879470337
"23809360",159606.225863014,140868.484375,159606.225863014,0.501274552308177,5102,16181.7335416724
"23809362",19663.4144983562,12395.9189453125,19663.4144983562,0.0684451184355203,1913,2241.85398153528
"23809364",2645166.37093151,2595108,2645166.37093151,1.10102047206999,1164,14688.2909754752
"23809366",1600277.66307123,1824260.375,1600277.66307123,1.08109400131872,701,8449.17911473005
"23809368",2399962.49712329,2382985.25,2399962.49712329,1.06879183655198,2185,25600.4918639084
"23809370",1034504.81153425,1305892.5,1034504.81153425,1.0417743636527,330,3633.19161764519
"23809372",2621059.25120548,2352455,2621059.25120548,1.03635786940083,698,7589.5046272488
"23809374",606266.625287671,623461.875,606266.625287671,0.805094806125936,3512,22420.8643332823
"23809376",409406.102934247,432903.40625,409406.102934247,0.755417027046798,770,4384.35654702777
"23809378",443539.017945206,524070.3125,443539.017945206,0.737051825497442,2244,12248.0227854254
"23809380",138930.445380822,148687.375,138930.445380822,0.571689865271564,55,205.140543021727
"23809382",129198.909394521,131142.109375,129198.909394521,0.540817130940473,2020,7017.68439210044
"23809384",88749.0654821918,93363.8359375,88749.0654821918,0.43503011078513,1162,3163.6632144055
"23809386",73024.7009260274,93768.8125,73024.7009260274,0.342530126449427,564,1240.91823567994
"23809388",53806.0478794521,56823.80078125,53806.0478794521,0.213664473219253,1637,2678.67461612772
"23809390",21086.9824849315,27466.58984375,21086.9824849315,-0.120527800861875,837,633.076617013131
"23809392",230974.464082192,285588.53125,230974.464082192,0.546064461199029,1817,6389.0268739416
"23809394",190131.277150685,189756.3125,190131.277150685,0.43503011078513,3726,10145.6227563399
"23809396",107165.081013699,98698,107165.081013699,0.231145822953727,2349,3999.92836040876
"23809398",2896.01927013699,23538.90234375,2896.01927013699,0.13277586379338,352,477.634368214425
"23809400",72707.1057534247,66412.171875,72707.1057534247,0.0970572679056982,2166,2709.20426911562
"23809402",1687295.46328767,1584253.5,1687295.46328767,0.932467813137136,5269,45102.0219209345
"23809404",789552.942739726,753220.0625,789552.942739726,0.753664512327599,566,3209.96954870664
"23809406",449203.222684932,493319.4375,449203.222684932,0.662370623768095,2881,13240.1195447789
"23809408",227515.358926027,275234.90625,227515.358926027,0.489503286908678,857,2644.9143920394
"23809410",181512.246493151,188981.5625,181512.246493151,0.411433266840654,1296,3341.85246257217
"23809412",127300.63430137,138153.671875,127300.63430137,0.376865371122382,833,1983.3602486362
"23809414",124403.180794521,112703.84375,124403.180794521,0.25084204106088,4253,7579.49614694994
"23809416",6308839.74904109,6217088.5,6308839.74904109,1.21779706862483,1626,26848.2540786398
"23809418",6025893.56465754,6028218,6025893.56465754,1.21530504736767,1736,28500.774477027
"23809420",6586910.25205479,6322584.5,6586910.25205479,1.20933927755498,1304,21116.3386393746
"23809422",6026645.48219178,5806316.5,6026645.48219178,1.20658893900379,3276,52715.0395686208
"23809424",3812258.01780822,3775312.75,3812258.01780822,1.19986205525027,376,5957.29940303998
"23809426",NA,2213769,2213769,1.19974047694912,132,2090.79524145087
"23809428",NA,3803743.25,3803743.25,1.19963235304071,522,8266.17663183106
"23809430",NA,2390275.5,2390275.5,1.19186378229268,231,3593.16673642144
"23809432",5669129.35808219,5113299,5669129.35808219,1.19166789476701,2166,33676.5835818236
"23809434",4526838.30082192,4430237,4526838.30082192,1.18017122934648,1176,17806.4360979687
"23809436",1266970.25786301,1373828.375,1266970.25786301,1.13737409264963,164,2250.18306555482
"23809438",3357474.70545205,3197334.25,3357474.70545205,1.13734746546357,499,6846.14025263086
"23809440",2858881.58465753,2866991.25,2858881.58465753,1.10605270970055,1254,16008.6655601294
"23809442",3139199.36712329,3126088.75,3139199.36712329,1.1030095486795,3227,40907.9668357551
"23809444",4129024.40547945,3728692.25,4129024.40547945,1.09114394290293,3976,49044.1572897705
"23809446",2840635.16712329,2801662.25,2840635.16712329,1.07676192347362,2155,25716.1847349253
"23809448",1678858.39643836,1751663.625,1678858.39643836,1.0189356746629,742,7750.75040828152
"23809450",1511252.72547945,1539257,1511252.72547945,1.00133404468541,774,7763.84930760607
"23809452",NA,1769872.5,1769872.5,0.997913094326533,1058,10529.1712242454
"23809454",NA,1351348.75,1351348.75,0.958582912359994,795,7226.85696146651
"23809456",NA,584949.125,584949.125,0.829761182224301,1851,12507.4750741837
"23809458",834037.471232877,937207.125,834037.471232877,0.784944339923295,2598,15833.784530261
"23809460",NA,217214.109375,217214.109375,0.706751907108689,286,1455.78002353855
"23809462",709445.490410959,712404.3125,709445.490410959,0.67188138432534,1986,9329.06648722445
"23809464",15462.9504410959,160010.359375,15462.9504410959,0.661873883050068,1871,8589.5217077995
"23809466",4954.02466027397,87892.46875,4954.02466027397,0.606251201052333,714,2883.50907302262
"23809468",10072.8950054795,175512.09375,10072.8950054795,0.539364887300458,263,910.55475505622
"23809470",3227.5810520548,98228.6953125,3227.5810520548,0.475653557182631,446,1333.28881779935
"23809472",20.4019147832877,-45863.3828125,20.4019147832877,0.196917211675767,200,314.882140173039
"23809474",25919.044660274,17685.451171875,25919.044660274,0.193084268635909,2327,3627.65943072133
"23809476",NA,97625.1484375,97625.1484375,0.762066707315685,1909,11037.6186621312
"23809478",NA,107705.1640625,107705.1640625,0.740955404350323,1424,7842.98669077856
"23809480",NA,-24960.6484375,0,0.503131408976649,513,1634.19639242278
"23809482",227474.764767123,213130.078125,227474.764767123,0.498823372726922,5763,18175.2624140663
"23809484",NA,106955.2421875,106955.2421875,-0.0734724670611996,743,628.408023207713
"23809486",NA,-13103.1025390625,0,0.502561673180015,868,2761.40356474393
"23809488",118200.331767123,147076.890625,118200.331767123,0.495317519988158,1704,5329.97628601967
"23809490",137874.46939726,162059.96875,137874.46939726,0.428814445599818,4592,12325.778413405
"23809492",1660916.08545205,1464043.125,1660916.08545205,0.944065491872357,1466,12888.5914507034
"23809494",1545402.19643836,1433599.125,1545402.19643836,0.929115703719721,3689,31334.614706883
"23809496",1266186.51591781,1198431.75,1266186.51591781,0.898305476645971,1150,9099.06464722694
"23809498",863972.954054795,810506.8125,863972.954054795,0.830441865931218,1645,11132.6857949018
"23809500",840515.940410959,834385,840515.940410959,0.816608112342387,931,6103.35489892295
"23809502",743658.402986301,725185.125,743658.402986301,0.793610449822674,801,4979.93645796726
"23809504",673393.843890411,657314.1875,673393.843890411,0.76941776910481,1336,7856.23495212488
"23809506",630035.294054794,597465.5625,630035.294054794,0.742807701765363,1310,7245.78559706264
"23809508",532287.038876712,487879.28125,532287.038876712,0.705581360725659,3343,16971.6090194436
"23809510",229603.884410959,232403.015625,229603.884410959,0.502561673180015,3517,11189.1051780728
"23809512",145192.262465753,142739.015625,145192.262465753,0.333747809607262,3984,8589.21955398502
"23809514",NA,5242414,5242414,1.11437790169349,43,559.557078965527
"23809516",NA,2453803.25,2453803.25,1.11437790169349,110,1431.42508572577
"23809518",5978452.01917808,5944732.5,5978452.01917808,1.11435827197544,2121,27599.5239115385
"23809520",6192909.94520548,5919913.5,6192909.94520548,1.0941337321779,7823,97163.9673693462
"23809522",3191010.16438356,3404749.75,3191010.16438356,0.980366253339102,4204,40182.4622115797
"23809524",2604450.6,2768818.5,2604450.6,0.904016909669938,3176,25462.8932040379
"23809526",2363517.08219178,2274519,2363517.08219178,0.878863575033977,7542,57061.1446074242
"23809528",398023.933150685,369509.59375,398023.933150685,0.549109471486986,4283,15165.3658692931
"23809530",207000.788630137,174669.53125,207000.788630137,0.414598139970236,1512,3927.91881638261
"23809532",197460.30830137,154192.265625,197460.30830137,0.316392781413477,4402,9122.22475738047
"23809534",NA,633665.75,633665.75,0.765433324003353,287,1672.24832113225
"23809536",464993.950372603,577165.75,464993.950372603,0.747837659797058,364,2036.84081705816
"23809538",857296.199178082,785511.4375,857296.199178082,0.731723707967356,5743,30964.5762503977
"23809540",575750.70129863,513155.625,575750.70129863,0.66637582971273,763,3538.91730235979
"23809542",535335.689342466,487677.875,535335.689342466,0.642305150322261,2203,9666.79475457487
"23809544",347223.735205479,365486.90625,347223.735205479,0.553488159985833,3065,10963.3329942533
"23809546",189539.168219178,173240.296875,189539.168219178,0.338473659361963,3430,7478.14854912685
"23809548",1308076.38410959,1390738.5,1308076.38410959,0.846736900307772,750,5269.82202797135
"23809550",1208121.55890411,1214122.375,1208121.55890411,0.806834712132846,2853,18286.7164211807
"23809552",887877.553972603,811170.375,887877.553972603,0.748665330646482,2377,13326.0015101012
"23809554",558187.115342466,543917.125,558187.115342466,0.72275756817276,1481,7821.48506690699
"23809556",463108.356986301,499710.1875,463108.356986301,0.66314904208849,2211,10179.6664012355
"23809558",483450.863835616,508581.875,483450.863835616,0.602505709830881,3791,15178.4440787103
"23809560",190134.601315069,155632.171875,190134.601315069,0.439771174485167,5878,16179.919452989
"23809562",65452.5332876712,65149.76953125,65452.5332876712,0.120974512337905,1783,2354.37655286615
"23809564",NA,1638556.25,1638556.25,0.97734793558351,49,465.088323902025
