"COMID","FromNode","ToNode","Hydrosq","AreSqKM","cum_totco2g_day","TOT_urban16","TOT_forest16","TOT_wetland16","TOT_agrc16","TOT_shrub16","CAT_STREAM_LENGTH","CAT_STREAM_SLOPE","TOT_STREAM_LENGTH","TOT_STREAM_SLOPE","CAT_BASIN_AREA","TOT_BASIN_AREA","totco2g_day_fill","tdrainage_m2","cum_totco2g_day_tdm2"
"23100562",50019673,50019672,50078291,2.7846,0.000674263458948942,1.72,0,0,69.12,22.8,3.454,0.05,15.12,0.025132,2.78,8.94,0.000286489525601555,8.94e-06,32.0458082328361
"23100564",50019674,50019673,50089438,0.6822,0.000376175980191,2.67,0,0,86.25,9.33,1.331,0.04,9.56,0.029289,0.68,5.32,3.24082961413438e-05,5.32e-06,6.09178498897439
"23100566",50019675,50019674,50106274,0.234,0.000332192651591036,1.65,0,0,90.5,5.52,0.458,0.04,6.03,0.033167,0.23,3.82,4.01905045045353e-06,3.82e-06,1.05210744776271
"23100568",50019676,50019675,50137420,0.7335,2.74199718425893e-05,1.04,0,0,91.07,4.83,0.778,0.04,3.74,0.032086,0.73,2.92,1.67609833416292e-05,2.92e-06,5.74006278822918
"23100570",50155241,50019676,50219463,1.2114,7.09788318495397e-06,0,0,0,93.09,0.45,1.767,0.03,1.77,0.016949,1.21,1.21,7.09788318495397e-06,1.21e-06,5.86601916111898
"23100572",50019677,50019614,50106273,1.5561,0.0385459542628292,4.97,63.07,0.26,0,19.89,1.494,0.02,12.15,0.022222,1.56,13.82,0.0129289135685137,1.382e-05,935.521965883769
"23100574",50019678,50019677,50137419,7.1514,0.0130668747744429,3.48,65.42,0.46,0,27.25,5.021,0.05,5.78,0.027682,7.15,7.87,0.0120395037443676,7.87e-06,1529.79717209245
"23100576",50155242,50019678,50219462,0.7227,0.00102737103007527,0,75.34,0,0,23.79,0.755,0.11,0.76,0.144737,0.72,0.72,0.00102737103007527,7.2e-07,1426.90420843788
"23100578",50019679,50019585,50137418,18.9486,0.0591337663817962,2.03,51.79,2.74,0,43.2,14.049,0.05,17.87,0.005036,18.95,23.03,0.0529749499503853,2.303e-05,2300.25835650826
"23100580",50155243,50019679,50219461,3.9978,0.00511581256300783,2.87,75.85,15.04,0,6.26,3.631,0.01,3.63,0.002755,4,4,0.00511581256300783,4e-06,1278.95314075196
"23100582",50019680,50019518,50078290,1.2681,0.271479474129446,5.36,57.62,0.08,0,36.89,1.719,0.06,32.46,0.023105,1.27,31.93,0.0906054410939177,3.193e-05,2837.62734399993
"23100584",50019681,50019680,50089437,8.4924,0.0890422117551536,5.7,60.78,0.07,0,33.4,6.602,0.04,16.22,0.024044,8.49,16.36,0.0464765497929565,1.636e-05,2840.86490176996
"23100586",50019682,50019681,50106272,0.7398,0.0386323573039731,4.88,69.68,0.1,0,25.33,1.442,0.05,7.52,0.037234,0.74,6.09,0.0158508682655123,6.09e-06,2602.76983013338
"23100588",50019683,50019682,50137417,0.3852,0.0207150737288729,5.6,73.58,0.16,0,20.66,0.669,0.05,4.27,0.039813,0.39,3.96,0.00838820452398792,3.96e-06,2118.23346565351
"23100590",50155244,50019683,50219460,2.2356,0.00822043001248809,4.63,75.52,0.28,0,19.57,1.856,0.05,1.86,0.026882,2.24,2.24,0.00822043001248809,2.24e-06,3669.83482700361
"23100592",50019684,50019449,50051327,1.0602,0.0298776350058201,5.13,3.65,0.57,15.21,21.33,2.055,0.01,35.2,0.011648,1.06,28.98,0.000128310865355727,2.898e-05,4.42756609233014
"23100594",50019685,50019684,50054796,1.0206,0.0297493241404644,5.13,3.79,0.19,12.64,22.09,2.869,0.01,33.14,0.01207,1.02,27.92,5.46843268111934e-05,2.792e-05,1.95860769381065
"23100596",50019686,50019685,50058909,0.333,0.0296946398136532,5.31,3.93,0.13,10.13,22.21,0.729,0.02,30.28,0.01288,0.33,26.9,0.000263456002232455,2.69e-05,9.79390342871581
"23100600",50019687,50019582,50137416,5.5647,0.0281416818141929,1.79,4.2,0.06,0,15,2.978,0.03,15.41,0.00584,5.56,22.46,0.0146555200191533,2.246e-05,652.516474583853
"23100602",50155245,50019687,50219459,13.7304,0.012290323986816,2.57,6.49,0.1,0,14.7,9.021,0.03,9.02,0.003326,13.73,13.73,0.012290323986816,1.373e-05,895.143771800148
"23100604",50019688,50019555,50137415,1.8882,0.0305124764027775,0.15,3.67,0.06,0,16.68,2.172,0.04,19,0.007895,1.89,20.16,0.0139054230973882,2.016e-05,689.753129830766
"23100606",50155246,50019688,50219458,5.1768,0.0044345264902708,0,0,0,0,12.24,7.39,0.06,7.39,0.008119,5.18,5.18,0.0044345264902708,5.18e-06,856.086195032973
"23100608",50019689,50019604,50089436,3.0951,0.093340920756176,3.77,45.28,0.09,0,13.95,2.414,0.04,18.26,0.031763,3.1,31.9,0.0329921391812738,3.19e-05,1034.23633797097
"23100610",50019690,50019689,50106271,5.994,0.0573236177924274,3.46,43.66,0.1,0,13.81,2.442,0.05,13.75,0.025455,5.99,27.18,0.0269675345752115,2.718e-05,992.183023370548
"23100612",50019691,50019690,50137414,9.4455,0.0243736103035192,4.48,50.27,0.17,0,13.32,3.619,0.07,7.05,0.029787,9.45,16.01,0.0175267745135017,1.601e-05,1094.73919509692
"23100614",50155247,50019691,50219457,3.2337,0.00350597514255172,3.25,61.84,0,0,16.73,1.434,0.09,1.43,0.062937,3.23,3.23,0.00350597514255172,3.23e-06,1085.44122060425
"23100620",50155248,50019692,50219456,0.6525,8.29448936841422e-06,0,0,0,0,0.55,1.244,0.09,1.24,0.072581,0.65,0.65,8.29448936841422e-06,6.5e-07,12.7607528744834
"23100622",50019692,50019694,50137413,0.018,2.23528103004251e-05,0,0,0,0,0.54,0.052,0.04,1.3,0.1,0.02,0.67,1.40583209320109e-05,6.7e-07,20.9825685552401
"23100624",50155249,50019693,50219455,0.8838,0.000121274854556613,0,0,0,0.31,4.07,1.896,0.11,1.9,0.057895,0.88,0.88,0.000121274854556613,8.8e-07,137.812334723423
"23100626",50019693,50019695,50137412,0,0.00305915940671639,0,0,0,0.31,4.07,0.041,0,1.94,0.056701,0,0.88,0.00293788455215978,8.8e-07,3338.50517290884
"23100628",50019694,50019702,50106270,0.0234,4.3120104406651e-05,0,0,0,0,0.52,0.076,0.03,1.37,0.116788,0.02,0.69,2.07672941062259e-05,6.9e-07,30.0975276901825
"23100630",50019695,50019700,50106269,0.0279,0.00305915940671639,0,0,0,0.69,3.95,0.041,0.16,1.98,0.136364,0.03,0.91,0,9.1e-07,0
"23100632",50155250,50020734,50219454,2.124,0.000165589512210836,0,0,0,12.54,17.67,2.814,0.08,2.81,0.02847,2.12,2.12,0.000165589512210836,2.12e-06,78.1082604768094
"23100634",50155251,50019696,50219453,1.4976,1.99065302880783e-05,0.72,0,0,0,13.04,1.741,0.13,1.74,0.074713,1.5,1.5,1.99065302880783e-05,1.5e-06,13.2710201920522
"23100640",50019696,50019697,50137411,0.1107,2.06998922024541e-05,3.08,0,0,0,13.6,0.291,0.08,2.03,0.103448,0.11,1.61,7.93361914375765e-07,1.61e-06,0.492771375388674
"23100642",50019697,50232905,50106268,0.1764,2.35931168646044e-05,6.45,0,0,1.56,14.57,0.12,0.16,2.15,0.172093,0.18,1.78,2.89322466215027e-06,1.78e-06,1.62540711356756
"23100654",50155252,50019712,50219452,2.9871,0.00158209360260792,0,0,0,0,33.32,2.88,0.09,2.88,0.03125,2.99,2.99,0.00158209360260792,2.99e-06,529.128295186596
"23100656",50155253,50019712,50219451,2.2266,0.000798040700600959,0,0,0,0,50.77,2.738,0.09,2.74,0.032847,2.23,2.23,0.000798040700600959,2.23e-06,357.865785022852
"23100660",50155254,50019698,50219450,2.3139,0.000321443813298391,0,0,0,32.2,23.34,2.987,0.08,2.99,0.026756,2.31,2.31,0.000321443813298391,2.31e-06,139.15316593004
"23100662",50019698,50019699,50137410,0.0324,0.000359817478492367,0,0,0,33.14,23.02,0.039,0.02,3.03,0.033003,0.03,2.35,3.83736651939759e-05,2.35e-06,16.3292192314791
"23100664",50019699,50019709,50106267,0.0405,0.000447143837670883,0,0,0,34.27,22.62,0.06,0.07,3.09,0.055016,0.04,2.39,8.73263591785157e-05,2.39e-06,36.5382255977053
"23100670",50019700,50019714,50089435,0.7794,0.00307668794206989,2.34,0,0,29.43,2.13,1.535,0.04,3.51,0.088319,0.78,1.69,1.75285353534946e-05,1.69e-06,10.3719144103519
"23100672",50019701,50019714,50106266,5.9715,0.000782229186373196,1.07,0,0,15.8,16.17,2.011,0.03,4.93,0.030426,5.97,8.13,0.000554644200036339,8.13e-06,68.221918823658
"23100676",50019702,50019703,50089434,0.7056,5.13967401020078e-05,4.18,0,0,34.6,5.79,1.554,0.05,2.93,0.071672,0.71,1.4,8.27663569535678e-06,1.4e-06,5.91188263954055
"23100678",50019703,50019704,50078289,0.0468,6.95460524014505e-05,4.48,0,0,36.28,5.6,0.054,0,2.98,0.07047,0.05,1.45,1.81493122994427e-05,1.45e-06,12.5167671030639
"23100680",50019704,50019708,50070152,0.0504,9.6809890218608e-05,4.39,0,0,38.36,5.41,0.084,0,3.06,0.068627,0.05,1.5,2.72638378171575e-05,1.5e-06,18.175891878105
"23100682",50155255,50019718,50219449,5.7177,0.00416801155604506,0,0,0,0,48.87,4.139,0.07,4.14,0.016908,5.72,5.72,0.00416801155604506,5.72e-06,728.673348958927
"23100684",50155256,50019718,50219448,2.8881,0.00202947520145344,0,0,0,0,69.55,3.407,0.08,3.41,0.02346,2.89,2.89,0.00202947520145344,2.89e-06,702.24055413614
"23100686",50019705,50019707,50054795,0.1386,0.000400976873776175,4.38,0,0,48.43,4.21,0.048,0.05,4.76,0.058824,0.14,6.87,0,6.87e-06,0
"23100688",50019706,50019705,50058908,0.0207,0.000400976873776175,4.25,0,0,47.84,4.04,0.057,0,4.71,0.048832,0.02,6.73,0,6.73e-06,0
"23100690",50155257,50019717,50219447,3.1689,0.000400811848252601,7.53,0,0,57.37,16.13,3.513,0.03,3.51,0.008547,3.17,3.17,0.000400811848252601,3.17e-06,126.439068849401
"23100692",50019707,50019717,50051326,4.4415,0.00041052092839917,5.04,0,0,55.18,5.87,2.979,0.02,7.74,0.03876,4.44,11.31,9.54405462299463e-06,1.131e-05,0.843859825198465
"23100694",50019708,50019706,50063878,5.2101,0.000400976873776175,4.26,0,0,47.68,4.05,1.59,0.02,4.65,0.049462,5.21,6.71,0.000304166983557567,6.71e-06,45.3303999340637
"23100696",50155258,50019710,50219446,0.8784,2.02619292232859e-06,4.61,0,0,92.21,2.46,1.568,0.03,1.57,0.019108,0.88,0.88,2.02619292232859e-06,8.8e-07,2.30249195719158
"23100698",50019709,50019715,50089433,1.8477,0.000593604948404641,2.76,0,0,60.08,12.86,3.189,0.03,6.28,0.031847,1.85,4.23,0.000146461110733759,4.23e-06,34.6243760599902
"23100700",50019710,50019715,50137409,0.4995,3.42759917849473e-06,4.31,0,0,92.82,1.96,1.018,0.03,2.59,0.023166,0.5,1.38,1.40140625616613e-06,1.38e-06,1.01551177983053
"23100704",50155259,50019711,50219445,2.6703,0.00286259023054482,6.5,29.99,0,0,57.53,1.937,0.11,1.94,0.056701,2.67,2.67,0.00286259023054482,2.67e-06,1072.1311724887
"23100706",50019711,50019726,50070151,0.0909,0.133570690360967,6.25,45.87,0,0,36.4,0.195,0.07,18.72,0.049145,0.09,21.07,0.0221796227005575,2.107e-05,1052.66363078109
"23100708",50019712,50019713,50137408,2.9709,0.00352680593213241,0.3,0,0,1.39,47.31,2.052,0.04,7.67,0.028683,2.97,8.18,0.00114667162892353,8.18e-06,140.179905736373
"23100710",50019713,50019720,50106265,0.3222,0.0168840665662296,0.28,0,0,0.83,54.71,0.507,0.03,18.74,0.023479,0.32,18.76,0.00071195272880019,1.876e-05,37.9505718976647
"23100712",50155260,50019723,50219444,1.2663,0.000131031727683189,5.33,0,0,0,2.35,1.647,0.07,1.65,0.042424,1.27,1.27,0.000131031727683189,1.27e-06,103.174588726921
"23100714",50155261,50019723,50219443,1.9953,2.01586557430215e-05,4.11,0,0,0.27,11.77,3.538,0.08,3.54,0.022599,2,2,2.01586557430215e-05,2e-06,10.0793278715107
"23100716",50019714,50019716,50078288,4.3011,0.00429214746869572,1.64,0,0,21.78,10.6,1.78,0.02,10.22,0.046967,4.3,14.13,0.000433230340252639,1.413e-05,30.6603213200735
"23100718",50019715,50019716,50078287,0.171,0.000607086669866621,3.25,0,0,68.65,10.1,0.563,0.02,9.42,0.029724,0.17,5.78,1.00541222834849e-05,5.78e-06,1.73946752309428
"23100720",50019716,50019722,50070150,0.2358,0.0052245053697174,2.28,0,0,35.96,10.33,0.562,0.02,20.2,0.038614,0.24,20.14,0.000325271231155053,2.014e-05,16.1505080017405
"23100722",50019717,50140769,50048372,8.7903,0.00110067134164857,8.24,0.21,0,47.99,16.77,1.132,0.01,12.38,0.027464,8.79,23.27,0.000289338564996799,2.327e-05,12.433973570984
"23100724",50019718,50019713,50137407,1.6461,0.012645307905297,0,0,0,0,60.4,3.014,0.04,10.56,0.017992,1.65,10.25,0.00644782114779849,1.025e-05,629.055721736438
"23100726",50019719,50019711,50078286,4.7259,0.108528477429865,6.17,48.23,0,0,33.24,3.612,0.06,16.58,0.044632,4.73,18.31,0.0330820191826329,1.831e-05,1806.77330325685
"23100728",50155262,50019757,50219442,4.5162,0.000140162028148786,0,0,0,0,44.04,2.62,0.1,2.62,0.038168,4.52,4.52,0.000140162028148786,4.52e-06,31.0092982630058
"23100730",50155263,50019757,50219441,5.5512,9.26527040423207e-05,0,0,0,0,25.71,3.832,0.06,3.83,0.015666,5.55,5.55,9.26527040423207e-05,5.55e-06,16.6941809085262
"23100732",50019720,50019721,50089432,5.2506,0.0207019841790204,1.38,0,0,10.63,50.44,4.328,0.02,23.07,0.019939,5.25,24.01,0.00381791761279078,2.401e-05,159.013644847596
"23100734",50019721,50019722,50078285,0.4077,0.0213229804710982,2.03,0,0,13.62,53.09,0.78,0.01,33.01,0.016056,0.41,37.05,0.000272842561055633,3.705e-05,7.36417168841115
"23100738",50019722,50019727,50063877,4.6386,0.0289101109746212,2.95,0,0,24.91,36.61,3.035,0.01,56.25,0.023467,4.64,61.84,0.00236262513380558,6.184e-05,38.205451710957
"23100740",50155264,50019724,50219440,2.1258,0.00515791898315743,0.89,45.3,0,0,27.27,1.986,0.14,1.99,0.070352,2.13,2.13,0.00515791898315743,2.13e-06,2421.55820805513
"23100742",50155265,50019201,50219439,3.4812,0.000192550745796012,0,0,0,0,81.59,1.841,0.05,1.84,0.027174,3.48,3.48,0.000192550745796012,3.48e-06,55.3306740793139
"23100744",50019723,50019728,50137406,0.5193,0.000157551129024927,4.6,0,0,4.81,11.71,1.097,0.05,6.28,0.031847,0.52,3.78,6.36074559871632e-06,3.78e-06,1.68273693087733
"23100746",50019724,50019719,50089431,2.9952,0.0752901050930534,5.22,50.71,0,0,28.6,1.924,0.06,11.9,0.045378,3,13.13,0.0271918799257171,1.313e-05,2070.9733378307
"23100748",50155266,50019719,50219438,0.4536,0.000156353154178303,2.98,71.43,0,0,22.22,1.068,0.14,1.07,0.130841,0.45,0.45,0.000156353154178303,4.5e-07,347.451453729561
"23100750",50019725,50019724,50106264,0.8424,0.0429403061841788,7.05,54.16,0,0,26.06,1.003,0.08,7.99,0.042553,0.84,8.01,0.0180765996809137,8.01e-06,2256.75401759223
"23100756",50155267,50019738,50219437,2.682,3.73367029333353e-05,6.27,0,0,0,5.7,3.733,0.09,3.73,0.024129,2.68,2.68,3.73367029333353e-05,2.68e-06,13.9316055721401
"23100758",50155268,50019738,50219436,8.2314,0.000483553024710539,2.41,0.07,0,0.04,39.7,6.431,0.07,6.43,0.010886,8.23,8.23,0.000483553024710539,8.23e-06,58.7549240231517
"23100760",50019726,50019378,50063876,3.0105,0.174476753185395,5.86,41.84,0.01,0,40.43,1.507,0.05,20.22,0.047972,3.01,24.08,0.0409060628244281,2.408e-05,1698.7567618118
"23100762",50155269,50019377,50219435,0.0171,0,15.79,5.26,0,0,42.11,0.177,0,0.18,0,0.02,0.02,0,2e-08,0
"23100764",50019727,50140825,50058907,1.4949,0.0301751936814446,3.29,0,0,25.95,36.08,2.548,0.01,58.8,0.022619,1.49,63.33,0.00126508270682346,6.333e-05,19.976041478343
"23100766",50155270,50019730,50219434,3.6639,0.000135616074711389,0,0,0,0,76.34,4.293,0.04,4.29,0.009324,3.66,3.66,0.000135616074711389,3.66e-06,37.0535723255163
"23100768",50155271,50019739,50219433,2.3364,0.00201732241512728,2.12,0,0,0,76.16,3.799,0.08,3.8,0.021053,2.34,2.34,0.00201732241512728,2.34e-06,862.10359620824
"23100770",50155272,50019739,50219432,3.1941,0.00316673941987387,0.42,0.39,0,0,74.67,4.765,0.09,4.77,0.018868,3.19,3.19,0.00316673941987387,3.19e-06,992.708282092124
"23100772",50019728,50019729,50106263,0.8046,0.000166242790016724,8.41,0,0,13.19,13.37,1.401,0.04,7.68,0.03125,0.8,4.59,8.69166099179679e-06,4.59e-06,1.89360805921499
"23100774",50155273,50019198,50219431,2.6271,5.8132357094547e-06,0,0,0,0,77.66,2.937,0.06,2.94,0.020408,2.63,2.63,5.8132357094547e-06,2.63e-06,2.21035578306262
"23100776",50019729,50019732,50089430,0.0495,0.000360451047744117,8.61,0.08,0,13.73,13.22,0.103,0.03,7.79,0.03466,0.05,4.64,0.000194208257727393,4.64e-06,41.8552279584899
"23100778",50019730,50019721,50137405,8.9712,0.000348153731022158,3,0,0,17.78,58.88,4.872,0.02,9.17,0.006543,8.97,12.64,0.000212537656310769,1.264e-05,16.8146879992697
"23100780",50019731,50019725,50137404,0.6147,0.0148109973271197,6.7,52.86,0,0,25.62,0.907,0.06,4.05,0.037037,0.61,3.61,0.00692579704051018,3.61e-06,1918.50333532138
"23100782",50155274,50019731,50219430,0.0063,3.44455211984726e-05,14.29,42.86,0,0,42.86,0.086,0,0.09,0,0.01,0.01,3.44455211984726e-05,1e-08,3444.55211984726
"23100784",50155275,50019731,50219429,2.9934,0.00785075476541103,5.77,46.75,0,0,29.98,3.06,0.09,3.06,0.029412,2.99,2.99,0.00785075476541103,2.99e-06,2625.67049010402
"23100786",50155276,50019734,50219428,2.2914,2.16165147263728e-05,0,0,0,0,2.47,3.233,0.09,3.23,0.027864,2.29,2.29,2.16165147263728e-05,2.29e-06,9.4395260813855
"23100788",50155277,50019734,50219427,2.1168,1.89613486054628e-05,1.45,0,0,0,1.79,3.172,0.09,3.17,0.028391,2.12,2.12,1.89613486054628e-05,2.12e-06,8.94403236106734
"23100792",50155278,50019737,50219426,1.7856,0.00514595348080004,5.39,30.09,0,0,59.12,1.05,0.08,1.05,0.07619,1.79,1.79,0.00514595348080004,1.79e-06,2874.83434681566
"23100794",50155279,50019752,50219425,1.7775,0.00150500326682799,0,0,0,0,79.04,2.617,0.09,2.62,0.034351,1.78,1.78,0.00150500326682799,1.78e-06,845.507453274153
"23100796",50155280,50019752,50219424,4.0959,0.00449540769142611,0.18,5.51,0,0,79.15,3.73,0.11,3.73,0.029491,4.1,4.1,0.00449540769142611,4.1e-06,1096.44090034783
"23100798",50019732,50019733,50078284,0.1872,0.000363695740363757,8.47,0.19,0,16.78,12.71,0.491,0.04,8.28,0.03744,0.19,4.82,3.24469261964053e-06,4.82e-06,0.67317274266401
"23100800",50019733,50232906,50070149,0.0783,0.000419541183174311,8.34,0.18,0,18.11,12.51,0.082,0.06,8.36,0.044258,0.08,4.9,5.58454428105536e-05,4.9e-06,11.3970291450109
"23100802",50155281,50019735,50219423,1.4562,3.14127346145788e-06,0,0,0,0,1.24,2.675,0.08,2.68,0.029851,1.46,1.46,3.14127346145788e-06,1.46e-06,2.15155716538211
"23100804",50155282,50019735,50219422,2.7333,3.44212600260026e-06,0,0,0,0,6.03,2.314,0.06,2.31,0.025974,2.73,2.73,3.44212600260026e-06,2.73e-06,1.26085201560449
"23100806",50155283,50019379,50219421,1.0089,0.00117448944824422,8.74,25.16,0,0,60.04,1.47,0.19,1.47,0.129252,1.01,1.01,0.00117448944824422,1.01e-06,1162.86083984576
"23100808",50155284,50019197,50219420,4.7502,1.99105092006595e-05,0,0,0,0,74.74,3.548,0.05,3.55,0.014085,4.75,4.75,1.99105092006595e-05,4.75e-06,4.19168614750727
"23100810",50019734,50019736,50137403,0.1458,4.18326209322194e-05,0.99,0,0,0.38,2.77,0.503,0.04,6.91,0.031838,0.15,4.55,1.25475760038389e-06,4.55e-06,0.275770901183272
"23100812",50019735,50019736,50137402,0.3771,1.05819109511434e-05,0.12,0,0,0,4.1,1.064,0.04,6.05,0.029752,0.38,4.57,3.99851148708528e-06,4.57e-06,0.874947808990215
"23100814",50155285,50019765,50219419,2.079,3.73373572454473e-05,0,0,0,0,27.79,3.064,0.1,3.06,0.03268,2.08,2.08,3.73373572454473e-05,2.08e-06,17.9506525218497
"23100816",50155286,50019765,50219418,0.045,0,0,0,0,0,12,0.242,0.07,0.24,0.291667,0.05,0.05,0,5e-08,0
"23100818",50155287,50019399,50219417,1.1403,0.00417396575097114,1.98,49.88,0.39,0,46.17,1.978,0.15,1.98,0.075758,1.14,1.14,0.00417396575097114,1.14e-06,3661.37346576416
"23100820",50155288,50019195,50219416,2.1348,1.75471105360778e-06,0,0,0,0,78.04,3.31,0.05,3.31,0.015106,2.13,2.13,1.75471105360778e-06,2.13e-06,0.82380800638863
"23100822",50019736,50019747,50106262,0.3339,5.41317043347696e-05,0.6,0,0,1.88,3.88,0.457,0.03,13.42,0.032042,0.33,9.45,1.71717245140675e-06,9.45e-06,0.181711370519233
"23100824",50155289,50019740,50219415,1.494,0.00530697076338412,6.56,27.83,0.42,0,57.95,1.544,0.17,1.54,0.11039,1.49,1.49,0.00530697076338412,1.49e-06,3561.7253445531
"23100826",50019737,50019740,50137401,0.5238,0.0128592953690052,4.75,35.93,0,0,55.14,0.821,0.1,1.87,0.096257,0.52,2.31,0.00771334188820519,2.31e-06,3339.10904251307
"23100828",50155290,50019742,50219414,6.1371,0.00459370145951087,3.07,0,0,0,70.82,6.889,0.06,6.89,0.008708,6.14,6.14,0.00459370145951087,6.14e-06,748.159846825874
"23100830",50019738,50019748,50137400,1.8486,0.00054534240738276,3.18,0.04,0,3.16,27.45,1.388,0.03,11.55,0.01645,1.85,12.76,2.44526797388864e-05,1.276e-05,1.91635421151147
"23100832",50019739,50019742,50137399,3.7026,0.012289663796287,2.14,0.14,0,0,71.95,3.709,0.04,12.27,0.017115,3.7,9.23,0.00710560196128579,9.23e-06,769.83769894754
"23100834",50019740,50019397,50106261,0.4707,0.0306321407840608,4.99,38.29,0.15,0,51.8,0.321,0.14,3.74,0.131016,0.47,4.27,0.0124658746516715,4.27e-06,2919.40858352962
"23100836",50155291,50019751,50219413,1.2762,7.34176323638901e-06,0,0,0,0,71.65,2.216,0.04,2.22,0.018018,1.28,1.28,7.34176323638901e-06,1.28e-06,5.73575252842892
"23100840",50155292,50019749,50219412,0,0,9.45,32.73,0,0,45.27,0.105,0,0.11,0,0,0,0,0,NA
"23100842",50155293,50019749,50219411,0.7533,0.00109810508483306,5.38,48.15,0,0,34.77,1.098,0.26,1.1,0.236364,0.75,0.75,0.00109810508483306,7.5e-07,1464.14011311074
"23100844",50019741,50019398,50137398,1.3095,0.0286264616683407,6.81,62.86,0.05,0,29.72,1.275,0.11,3.18,0.084906,1.31,3.3,0.0166136772760971,3.3e-06,5034.44765942338
"23100846",50155294,50019376,50219410,0.7938,0.000371567264376498,0.22,0,0,0,85.37,1.586,0.14,1.59,0.08805,0.79,0.79,0.000371567264376498,7.9e-07,470.338309337339
"23100848",50019742,50019744,50106260,4.1202,0.021824185922232,2.83,0.09,0,0.28,69.93,4.448,0.02,23.61,0.012283,4.12,19.49,0.00494082066643416,1.949e-05,253.505421571789
"23100850",50155295,50019760,50219409,2.6937,0.00143739464696075,0,0,0,0,85.3,3.822,0.08,3.82,0.020942,2.69,2.69,0.00143739464696075,2.69e-06,534.347452401764
"23100852",50155296,50019753,50219408,2.5074,0.00356623360793606,55.21,0,0.22,44.4,0.04,2.103,0.01,2.1,0.004762,2.51,2.51,0.00356623360793606,2.51e-06,1420.81020236497
"23100854",50019743,50020738,50070148,10.4751,0.028349610696108,4.9,0.05,0,19.11,55.25,5.927,0.01,38.83,0.010301,10.48,37.14,0.00449185925544514,3.714e-05,120.943975644726
