"COMID","FromNode","ToNode","TotDASqKM","cum_totco2g_day","cum_stream_area_m2","cum_stream_length_m","cum_totco2g_day_Tdrain_m2","cum_totco2g_day_Tsurface_m2"
"23752146",50191453,50074897,10.9746,121407.546164384,10274.778214857,3943,0.0110625941869757,11.8160746271713
"23752148",50074898,50074893,104.2776,7929380.20829514,146806.836502365,40045,0.076041069302469,54.0123361909471
"23752150",50074899,50074898,73.4904,5897275.82100747,99784.0442443444,26435,0.0802455262320993,59.1003889015224
"23752152",50074900,50074899,69.6033,5231407.28514171,91148.1566228899,25217,0.0751603341384921,57.3945483811129
"23752154",50074901,50074900,69.3117,4947203.47691678,90004.3711058184,25051,0.0713761670384189,54.9662579287437
"23752156",50074902,50074901,67.3443,4309281.54744007,86360.5871402677,24521,0.0639888089628977,49.8987059969948
"23752156",50074902,50074901,67.3443,4309281.54744007,86360.5871402677,24521,0.0639888089628977,49.8987059969948
"23752156",50074902,50074901,67.3443,4309281.54744007,86360.5871402677,24521,0.0639888089628977,49.8987059969948
"23752156",50074902,50074901,67.3443,4309281.54744007,86360.5871402677,24521,0.0639888089628977,49.8987059969948
"23752156",50074902,50074901,67.3443,4309281.54744007,86360.5871402677,24521,0.0639888089628977,49.8987059969948
"23752156",50074902,50074901,67.3443,4309281.54744007,86360.5871402677,24521,0.0639888089628977,49.8987059969948
"23752156",50074902,50074901,67.3443,4309281.54744007,86360.5871402677,24521,0.0639888089628977,49.8987059969948
"23752156",50074902,50074901,67.3443,4309281.54744007,86360.5871402677,24521,0.0639888089628977,49.8987059969948
"23752158",50074903,50074902,64.8342,3120798.09094829,78946.8877902522,23423,0.0481350597516171,39.5303498123915
"23752160",50074904,50074903,39.699,2356318.69100856,41092.7778863358,15873,0.0593546107208887,57.3414310788681
"23752162",50074905,50074904,35.0856,2037806.37771062,33349.7128893834,12373,0.05808098985654,61.104165558179
"23752164",50074906,50074905,23.7204,1211173.41526541,16517.8880755001,4459,0.0510604127782588,73.3249559344008
"23752166",50074907,50074906,12.9798,776662.359375,2372.52368885194,841,0.0598362347166366,327.357051490949
"23752168",50074908,50074907,12.6657,462765.796875,1564.12262938611,557,0.036536930203226,295.862861505065
"23752170",50191454,50074908,12.6459,233299.375,1280.31127928029,456,0.018448617733811,182.220822994816
"23752172",50074909,50074892,27.81,793921.473337808,37908.5287559381,15092,0.0285480572937004,20.9430832425393
"23752174",50074910,50074909,25.5987,521681.727369863,31509.9267519831,11784,0.0203792273580245,16.5561072698156
"23752176",50191455,50074910,3.4902,59948.1575342466,4532.49698218882,3179,0.0171761381967356,13.2262983891269
"23752178",50074911,50074885,68.1048,5562014.18575822,127793.394947431,53419,0.0816684607510516,43.523487172762
"23752180",50074912,50074911,64.2501,4996846.70392534,109904.683417648,48889,0.0777718120894028,45.4652754417831
"23752182",50074913,50074912,62.7642,4457964.54171219,104040.37886051,46288,0.0710271865444344,42.8484074215946
"23752184",50074914,50074913,59.8248,3819737.13931822,95333.7754214732,42815,0.0638487239291769,40.0669869878861
"23752186",50074915,50074914,54.9342,3307092.04737795,85085.4502444127,39380,0.0602009685656285,38.8678914888285
"23752188",50074916,50074915,46.3266,2703475.57000534,70750.1516283673,32608,0.0583568742365151,38.2115869405625
"23752190",50074917,50074916,41.5098,2235561.37736151,63407.4155841042,28563,0.0538562309951267,35.2570966150835
"23752192",50074918,50074917,39.8889,2075404.88476863,59516.5286091086,26119,0.0520296344288419,34.8710674710118
"23752194",50074919,50074918,16.8732,365443.027603562,25462.5832563992,9454,0.0216581933245361,14.3521583777922
"23752196",50191456,50074919,14.9445,220104.616767123,20282.7145596228,6616,0.0147281352181152,10.8518322890216
"23752198",50074920,50074862,29.3418,508988.079238356,55568.1916718456,26626,0.0173468594032526,9.15970205120499
"23752200",50074921,50074920,22.9896,322765.240119452,41254.3211407571,20831,0.0140396196593004,7.82379230088886
"23752202",50074922,50074921,18.9396,221801.668021644,33609.3404012226,16565,0.0117110006558557,6.59940556326942
"23752204",50074923,50074922,13.6143,121254.946970137,22375.0183319543,10651,0.00890644006450108,5.41921106705731
"23752206",50191457,50074923,1.6929,9738.98128520548,2422.82129680049,2487,0.00575283908394204,4.01968618076228
"23752208",50074924,50074834,30.3939,812599.797313973,49030.7321696876,19187,0.0267356212040565,16.5732747881817
"23752210",50074925,50074924,25.1766,534682.414587945,36126.6453843809,14734,0.0212372764625861,14.8002231842736
"23752212",50074926,50074925,20.9286,331146.195180822,28116.0963229599,11255,0.0158226634930584,11.7778155038687
"23752214",50074927,50074827,26.7012,813792.192910959,43951.3081087142,15118,0.0304777385627222,18.5157672872451
"23752216",50074928,50074927,26.5626,356560.380410959,42619.760920469,14798,0.0134233990803219,8.36608119591102
"23752218",50191458,50074928,7.5285,55684.8917260274,10141.7744744983,4746,0.00739654535777743,5.49064582988393
"23752220",50074929,50074806,155.5614,11105889.7302632,330411.702305978,108060,0.0713923230972671,33.6122772067515
"23752222",50074930,50074929,145.0548,11052254.2123215,290165.875422654,104235,0.0761936468998027,38.0894348662566
"23752224",50074931,50074930,145.035,10825350.8998215,289030.024997946,104123,0.0746395759631916,37.4540703855886
"23752226",50074932,50139833,142.9101,9828696.27225849,284970.037429701,101972,0.0687753788728613,34.4902796129334
"23752228",50074933,50074932,137.2455,9318834.34080644,271945.848304489,99112,0.0678990155655846,34.2672425370967
"23752230",50074934,50074933,132.2172,8557481.88222562,260111.555719685,95756,0.0647229095928943,32.8992760761763
"23752232",50074935,50074934,125.1225,7784295.96206945,234408.476147481,91234,0.062213398565961,33.2082529181746
"23752234",50074936,50074935,114.8733,6773788.50486808,214412.788300005,83673,0.0589674755131791,31.5922784204002
"23752236",50074937,50074936,109.1205,6712811.48307356,204536.288608792,79710,0.0615174186616956,32.8196601626662
"23752238",50074938,50074937,105.201,5976329.75685438,189837.521695382,75955,0.0568086782146023,31.4812883326835
"23752240",50074939,50074938,102.8889,5580207.69905918,184013.632744224,73512,0.0542352741555132,30.3249689484451
"23752242",50074940,50074939,89.793,4678859.0188537,159467.652022361,63912,0.0521071689202243,29.3404898079117
"23752244",50074941,50074940,76.9257,3784937.24794685,128546.296988682,53037,0.0492025064178402,29.444156203738
"23752246",50074942,50074941,20.745,354086.33560274,30800.2335818112,11276,0.0170685146108817,11.4962224121522
"23752248",50191459,50074942,8.3196,62657.9584520548,8414.63336262993,3736,0.00753136670657902,7.44630879942124
"23752250",50074943,50074941,46.2204,2768226.16014411,78887.5682149931,34999,0.0598918693941227,35.0907782148872
"23752252",50074944,50075336,43.3989,2028409.06916055,71994.2882932004,30488,0.0467387207777282,28.1745832516567
"23752254",50074945,50074944,40.7673,1635250.05597699,62936.0282034939,27143,0.0401118066680155,25.9827336210296
"23752256",50074946,50074945,37.3635,1300717.64687671,54541.2377987087,23868,0.0348125214949539,23.8483338364482
"23752258",50074947,50074946,34.6914,1001252.10207123,49257.1402020748,21170,0.0288616804761765,20.3270449312251
"23752260",50074948,50075337,22.5702,518024.764660274,30771.6120605048,13063,0.0229517135275839,16.834501996246
"23752262",50074949,50074948,9.5013,200139.174682192,9741.34955704432,5883,0.021064399048782,20.5453231618677
"23752264",50191460,50074949,5.7591,71426.9525753425,4537.51121164718,2445,0.0124024504827738,15.7414382562844
"23752266",50074950,50074801,293.0607,61036909.8523926,723057.66261606,187582,0.208273950933689,84.4149962142133
"23752268",50074951,50074950,293.0598,59345306.4773926,722367.464830916,187535,0.202502378277036,82.1539027803301
"23752270",50074952,50074951,274.7988,56245855.8698309,597700.758780697,177484,0.204680136411916,94.1037049786783
"23752272",50074953,50074952,270.2196,54416459.5041296,588073.795832924,174347,0.201378654635451,92.5333859283023
"23752274",50074954,50074953,263.727,51599635.7963761,570650.200610864,169560,0.195655491460397,90.4225315984122
"23752276",50074955,50074954,261.1242,49237738.7508419,558415.966540675,166502,0.188560611198969,88.1739450536564
"23752278",50074956,50074955,254.4804,47449248.3451323,542466.445420303,159692,0.186455414032406,87.4694623892702
"23752280",50074957,50074956,252.1161,44537230.0228282,534038.309659481,157329,0.176653652911608,83.3970694934348
"23752282",50074958,50074957,248.6538,41844225.8801433,516273.913211264,153395,0.168283074218626,81.0504362303897
"23752284",50074959,50074958,240.0273,39779584.1685542,499371.273401157,148344,0.165729415647946,79.659336224169
"23752286",50074960,50074959,236.547,39320906.1350556,493965.010608974,145317,0.166228724672288,79.6026141337009
"23752288",50074961,50074960,234.153,37491186.22722,481641.020276262,141650,0.160114054601991,77.8405174163023
"23752290",50074962,50075333,227.6244,34948762.8818474,461156.785354038,133881,0.153536979699221,75.7849911175364
"23752292",50074963,50074962,225.1719,33409183.181072,448265.922064495,130514,0.148371902449071,74.5298304792065
"23752294",50074964,50074963,222.093,31314322.957398,437502.244558133,126685,0.140996442739744,71.5752281203145
"23752296",50074965,50074964,220.7619,31301441.8705711,431228.639896699,123702,0.141788242765491,72.5866488785842
"23752298",50074966,50075334,212.436,28280493.6935812,408939.051906648,114043,0.133124770253541,69.1557667621263
"23752300",50074967,50074966,208.7667,25796416.8581977,393371.934126304,110793,0.12356576435896,65.5776750201883
"23752302",50074968,50074967,181.6614,23223873.8210179,352563.782318675,98406,0.127841543778799,65.8714110345751
"23752304",50074969,50074968,179.2287,21199942.3285522,344195.746108864,94892,0.118284305630472,61.5926912758735
"23752306",50074970,50074969,175.5099,19643285.0378812,330920.900735311,88833,0.111921236567745,59.3594571821651
"23752308",50074971,50074970,172.4166,17636032.2763826,321291.309449666,86016,0.102287321965417,54.8910965148452
"23752310",50074972,50074971,170.7921,15590862.033421,312450.187960143,83333,0.0912856158652596,49.8987122882122
"23752312",50074973,50075335,142.785,12726534.6213144,257881.484637727,60300,0.0891307533796575,49.3503232277133
"23752314",50074974,50074973,139.1796,10729567.4905747,229539.371978774,55922,0.0770915241211693,46.743908890571
"23752316",50074975,50074974,137.6613,9491375.89473907,222831.958647669,53212,0.0689473068664837,42.5943206366838
"23752318",50074976,50074975,100.4274,6305269.04390003,140764.681010959,37557,0.0627843501265594,44.7929764669388
"23752320",50074977,50074976,85.5369,4600204.45642058,108926.234557694,32033,0.0537803504267817,42.2322911932114
"23752322",50074978,50074977,69.1083,3284091.08636578,85514.6608287757,26006,0.0475209357829057,38.4038368922663
"23752324",50074979,50074978,57.5064,2545234.58530551,73352.2255432019,22175,0.0442600229766689,34.698805202665
"23752326",50074980,50075314,43.3989,1512453.67439797,48033.4957471546,18025,0.0348500463006659,31.4874787035995
"23752328",50074981,50075338,27.4239,1101587.44300197,22050.3494723887,8079,0.0401688834557437,49.9578224091809
"23752330",50074982,50074981,14.1444,377346.427223887,9037.07305652231,3084,0.0266781501671253,41.7553808477343
"23752332",50074983,50074967,26.7174,685145.258450959,34125.6445952343,11843,0.0256441591790728,20.0771374893426
"23752334",50074984,50074983,23.922,473747.803061096,24488.6910133664,8148,0.0198038543207548,19.3455747717391
"23752336",50191461,50074984,16.7787,254110.610794521,13616.5838838173,4179,0.0151448330797095,18.6618474180238
"23752338",50074985,50074797,332.1567,73111607.1424272,811474.042576436,232374,0.220111794049096,90.0972838395389
"23752340",50074986,50074985,332.1558,72817101.9250272,810752.500895118,232328,0.219225742633509,89.8142180808975
"23752342",50074987,50074986,330.7968,70346711.7751642,802499.386482232,230450,0.212658380538035,87.659520941854
"23752344",50074988,50074987,317.8215,64126890.803219,767284.717860705,219100,0.201770147089542,83.5763951900587
"23752344",50074988,50074987,317.8215,64126890.803219,767284.717860705,219100,0.201770147089542,83.5763951900587
"23752344",50074988,50074987,317.8215,64126890.803219,767284.717860705,219100,0.201770147089542,83.5763951900587
"23752344",50074988,50074987,317.8215,64126890.803219,767284.717860705,219100,0.201770147089542,83.5763951900587
"23752344",50074988,50074987,317.8215,64126890.803219,767284.717860705,219100,0.201770147089542,83.5763951900587
"23752344",50074988,50074987,317.8215,64126890.803219,767284.717860705,219100,0.201770147089542,83.5763951900587
"23752344",50074988,50074987,317.8215,64126890.803219,767284.717860705,219100,0.201770147089542,83.5763951900587
"23752344",50074988,50074987,317.8215,64126890.803219,767284.717860705,219100,0.201770147089542,83.5763951900587
"23752346",50074989,50074988,317.1042,59370694.6485341,741035.560835543,217387,0.187227714576263,80.1185500215288
"23752348",50074990,50074989,312.0597,56006377.4140245,698206.543926689,212879,0.179473278395206,80.2146268911297
"23752350",50074991,50074990,309.0951,52831239.7915368,679218.771110688,209816,0.170922281820504,77.7823612046894
"23752352",50074992,50074991,304.0551,49630634.0523587,667664.496974787,207211,0.16322907937528,74.3346909671504
"23752354",50074993,50074992,301.9122,46337605.6779784,653908.149856566,204501,0.153480401514011,70.8625602665183
"23752356",50074994,50074993,299.2185,45872794.3328483,648642.124090508,201893,0.153308683563511,70.7212692934008
"23752358",50074995,50074994,292.104,43190565.1314757,614122.254629641,197786,0.147860231737586,70.3289366341603
"23752360",50074996,50074995,291.0087,41844548.5046949,608755.448259069,195290,0.143791400410692,68.7378628386206
"23752362",50074997,50074996,286.6761,39832507.7304237,590647.870259242,190715,0.138946036067966,67.4386715606724
"23752364",50074998,50074997,275.9445,37190440.7829442,562945.940844017,185632,0.134775075360966,66.0639647337808
"23752366",50074999,50074998,273.9096,35960227.6934949,555847.991010102,183337,0.131285021384774,64.6943557862771
"23752368",50075000,50074999,265.8366,33378162.5122346,532800.492845517,178267,0.125558943020768,62.6466434630578
"23752370",50075001,50075000,239.3316,30205510.1798808,480093.168758499,163130,0.126207781086496,62.915934125851
"23752372",50075002,50075001,235.8,27826306.306448,458644.569847972,159195,0.118008084420899,60.6707418680911
"23752374",50075003,50075002,234.4203,27209333.2229521,454613.328695154,156795,0.116070720935653,59.8515958629045
"23752376",50075004,50075003,227.1006,25054350.5583219,434693.406054966,151360,0.110322696454003,57.6368314065335
"23752378",50075005,50075004,222.372,23548600.3455877,417224.787896326,144888,0.10589732675691,56.441038568972
"23752380",50075006,50075005,217.3455,21974692.5233439,404710.557525219,140834,0.101104888407369,54.2973048633024
"23752382",50075007,50075006,215.3826,20033214.9645219,398082.034805815,138112,0.0930122255211048,50.3243382341887
"23752384",50075008,50075007,209.0898,18333575.8501904,381690.472944418,130637,0.087682784383506,48.0325739040915
"23752386",50075009,50075008,190.251,16048369.1065132,343502.304146271,118393,0.0843536649295573,46.7198295697005
"23752388",50075010,50075009,89.5257,5853014.54405636,166527.684117708,54242,0.0653780371899506,35.1473965128779
"23752390",50075011,50075010,71.6931,4854685.33896047,128776.778275496,47075,0.0677148196822354,37.6984531215302
"23752392",50075012,50075011,62.3637,3998801.39923444,94072.2595167259,40401,0.0641206567159171,42.507763922939
"23752394",50075013,50075012,60.5034,3811597.19137937,91984.518126611,38516,0.0629980660818957,41.4373773870614
"23752396",50075014,50075013,58.4505,3638383.02754649,88528.78047104,36192,0.0622472524195086,41.0983073322319
"23752398",50075015,50075014,53.3826,2882147.08083417,75754.25761084,32642,0.0539903841482837,38.0460078645369
